,loss,f1-score,f1_patch
0,0.5763181388378144,0.40217232937953246,0.4668245536685537
1,0.45086861550807955,0.47296013421011857,0.534638768934769
2,0.3890410840511322,0.4902416205952613,0.5552677355237355
3,0.3415728211402893,0.5129581333984302,0.5733491734931735
4,0.31360579232374824,0.5256639165776353,0.589532243164243
5,0.27870316406091056,0.5419998691875254,0.6070049026529026
6,0.2650439957777659,0.5488471138092231,0.6144096909016908
7,0.25401294926802315,0.5555719501441846,0.6221574773374774
8,0.23350805441538494,0.5733948751982969,0.6418325989565989
9,0.22670717934767406,0.575724179435726,0.6440387341547341
10,0.22297820647557576,0.5766727334696555,0.6463236779516779
11,0.21253529886404673,0.5907290548357891,0.6604390732230733
12,0.2068882276614507,0.5941236509115886,0.6648652054612054
13,0.1998546153306961,0.6004672155003562,0.6752717087357086
14,0.20444135665893554,0.5960859641128547,0.667253913937914
15,0.1879839946826299,0.6070121448129419,0.6797630692270693
16,0.17976302007834116,0.6143742143811048,0.6866582226662229
17,0.18173304200172424,0.6137504200591074,0.6876203787323789
18,0.16701928774515787,0.62533464255883,0.7001212924852925
19,0.16502758661905925,0.6262643199196638,0.7013057577977578
20,0.16580909689267476,0.6291442786709818,0.7031278570318573
21,0.1650947352250417,0.6308747192645315,0.7058193366633368
22,0.1568356325229009,0.6372888162011597,0.7114404688644689
23,0.15487947463989257,0.6399387261581011,0.7139927123247125
24,0.14450930655002595,0.6466229438767251,0.723214785954786
25,0.14782171646753947,0.6471796058773404,0.7231069416509417
26,0.15064707795778912,0.6397089422573952,0.7141090058090058
27,0.14796372453371684,0.6405362442441817,0.7141391947311945
28,0.14193724890549977,0.6446436752032689,0.7207287426647425
29,0.1381164828936259,0.6542779578690984,0.7302284861804863
30,0.13569341599941254,0.6526193588153747,0.7302346959706961
31,0.13298478523890178,0.6562694545182827,0.7322300452140452
32,0.13066092530886333,0.6614524709254865,0.7362692723572725
33,0.12835587759812672,0.6563916926325987,0.7328954732674734
34,0.1269463817278544,0.6608187174359208,0.7374954928034927
35,0.12388704617818197,0.6657639177679958,0.7420537264217262
36,0.133029572168986,0.6490566163483508,0.725039681651682
37,0.12992271383603413,0.6596294448312104,0.735755863099863
38,0.12508357365926107,0.6635313222339005,0.7394704557664559
39,0.12124945223331451,0.6631511443267382,0.7399482261442258
40,0.12050426999727885,0.6609686447643791,0.7377957189477192
41,0.11768902838230133,0.671013378298785,0.7472718904798906
42,0.11576055685679118,0.6686154990530303,0.7447504129944129
43,0.11343806783358255,0.6758345180774085,0.7518428894068895
44,0.11185228526592254,0.6722382161952634,0.7489226867946869
45,0.1209929863611857,0.6695998170319266,0.7474195383875383
46,0.12019527455170949,0.6656989109588329,0.7423989756909758
47,0.11146851082642874,0.6731890812769409,0.7487127182447183
48,0.1050228238105774,0.6829347658545163,0.7593226725866725
49,0.10581944088141124,0.6796659620512588,0.756332747992748
50,0.11138397057851156,0.6748062605652448,0.7521254563214564
51,0.11016754806041718,0.6758089436009594,0.7517524210604211
52,0.10105453133583069,0.6849973723868724,0.7619349454989457
53,0.10992458562056223,0.6719758661408036,0.7487972559292558
54,0.10630664229393005,0.6766309425025206,0.7534260868020868
55,0.10007558663686117,0.6844109348053569,0.7614443495763494
56,0.09464530845483145,0.6860707607566046,0.7622892267732265
57,0.0928224136432012,0.6953540357541764,0.7725802116402114
58,0.0905694842338562,0.6948103414091694,0.7705920297480298
59,0.09216949741045634,0.6883614788001352,0.7659154352314351
60,0.0915249486764272,0.6926801839907776,0.7700763224923226
61,0.09004450539747874,0.6918009093921125,0.7697536759536762
62,0.09072525004545848,0.6953253595900626,0.7727236772116772
63,0.09114282131195069,0.6903801761519728,0.7675290327450329
64,0.08919100364049276,0.6948771433901748,0.7698671336071337
65,0.088662987947464,0.694037166014541,0.7704049816849817
66,0.08826868832111359,0.6956209060268433,0.7723113690753691
67,0.08852133750915528,0.6944433563305908,0.7727312601472602
68,0.08797830442587534,0.6919959040201697,0.7703759681799682
69,0.08743747770786285,0.6917973802002396,0.7693515102675099
70,0.08715615570545196,0.6931743300495801,0.7710761696081697
71,0.08794960578282675,0.6993477135023539,0.7771890434010433
72,0.08755095899105073,0.6961267320838883,0.7739113894993896
73,0.08835897147655487,0.6933725973060505,0.7711747255707257
74,0.08789963324864705,0.6909876382280912,0.7690915885595886
75,0.08723151187102,0.6955734042427479,0.77423987997188
76,0.08749593595663706,0.6957046911612694,0.773875041995042
77,0.08805690010388692,0.6946014677001238,0.7727383836903834
78,0.08763272960980734,0.697297183379699,0.7743691462611463
79,0.08796748320261637,0.6954314349365914,0.7724960806600808
80,0.08655936817328135,0.6960783573694823,0.7737821341621344
81,0.08687300284703572,0.6947647486090296,0.7727594034114033
82,0.08836704393227895,0.6899630310499686,0.768349523957524
83,0.08753438591957093,0.6914134246731277,0.7702091734931735
84,0.08701689938704173,0.6955878955731769,0.7748748611388614
85,0.08843977252642314,0.6976777237791143,0.7734023015503015
86,0.08720934788386027,0.6978292462884337,0.7764512838272839
87,0.08856839537620545,0.6931470490990491,0.7711642810522809
88,0.08715895215670268,0.6957563785641443,0.7707741832981834
89,0.08752919336160024,0.6948703778385964,0.7735442925962926
90,0.08755109508832296,0.6970820856834136,0.7755140277500274
91,0.08825624287128449,0.6972710001659224,0.7751142759462758
92,0.08748181064923605,0.6967880129662007,0.7745913228993231
93,0.0871826728185018,0.6956035884156351,0.7726243796203796
94,0.08783612549304962,0.6980067290874635,0.7741834393754391
95,0.08794743816057841,0.6938408175481925,0.7719979815739814
96,0.08764340082804362,0.6955485296491702,0.7737201589521588
97,0.0879770835240682,0.6915029122509435,0.7700368681688683
98,0.08755898972352345,0.6956573115854052,0.7736905713545712
99,0.08790119588375092,0.6952269028379027,0.7732426092426093
