,loss,f1-score,f1_patch
0,0.9198987921078999,0.5242444451652093,0.5902698750031061
1,0.5513935387134552,0.7222958487474345,0.7651933262822979
2,0.4414783537387848,0.7682206181836518,0.8063153666369653
3,0.38842496275901794,0.7857357053569227,0.824008645988798
4,0.3693515439828237,0.7868015963785812,0.8260900778284465
5,0.3252175768216451,0.8133060219074488,0.8446808402833733
6,0.3055594007174174,0.8223782718366218,0.8549964781294908
7,0.289786625901858,0.828216696908153,0.862501748917697
8,0.2744360417127609,0.8373423659792013,0.8716191484043047
9,0.2638697177171707,0.8427267390490132,0.8753046601516811
10,0.24827115933100383,0.8482218147712025,0.8796686992946908
11,0.23724747598171234,0.8550459819295119,0.8866730822484558
12,0.22841110825538635,0.8597054452197139,0.8905581525701292
13,0.2291790892680486,0.8607970920596553,0.8913896224531623
14,0.22158448497454325,0.8645444907912655,0.896000395734567
15,0.2139459858338038,0.8651692709660103,0.8970335397958691
16,0.21716967125733694,0.8644032669617263,0.8987362000172046
17,0.21225342551867168,0.8693241192938893,0.8997842480714352
18,0.21704134245713552,0.8659140931239426,0.8981151113356588
19,0.2295902480681737,0.860825792804269,0.8915259497236728
20,0.21680643558502197,0.8634971307400158,0.8969447148747837
21,0.19650692343711854,0.8725190018209238,0.904494378918925
22,0.17797731061776478,0.8873026873836914,0.9168598816284427
23,0.17430849075317384,0.8849114153944339,0.9148332739793583
24,0.16902547975381216,0.8882982179337185,0.9171659598820716
25,0.1657421072324117,0.8914559331066406,0.9215343056718744
26,0.1653435508410136,0.8921250124946991,0.9229107926951703
27,0.1593338410059611,0.8934963818562394,0.9246043336658867
28,0.15733895897865297,0.8958843743536168,0.9259846115397145
29,0.15595082143942515,0.8965109927182322,0.9257199801457
30,0.15734903315703075,0.8954146161024632,0.9257279669532622
31,0.1546965330839157,0.8980051903485795,0.9285570613243141
32,0.15267360011736553,0.8986202838066167,0.9285846665981906
33,0.15209381779034933,0.897363503807794,0.9273112112677246
34,0.1508048802614212,0.8995628607993088,0.9292329406348682
35,0.15013248324394227,0.9011205151945828,0.9293736687037594
36,0.14983413815498353,0.8967455815007831,0.9269010201732503
37,0.14990772803624472,0.9002132131857269,0.9288769935919015
38,0.14984455704689026,0.8983641586018734,0.9289113190509206
39,0.15140630503495534,0.899144376829479,0.9291054783929784
40,0.15048937300841014,0.8973678593092127,0.9256128016233025
41,0.15005769232908886,0.899136347542162,0.9291024279854958
42,0.149864395459493,0.8986157291087787,0.9291320120463903
43,0.15109434525171916,0.8973915602811036,0.9259182717714
44,0.1511909971634547,0.8954054004893318,0.9251491112934432
45,0.15117412010828654,0.8951261582502869,0.9244263395284918
46,0.15135523676872253,0.8973118724274518,0.9270634608362011
47,0.15024690926074982,0.8962629396110505,0.9270242631219578
48,0.14982876976331075,0.8974063427342338,0.9255760863686187
49,0.14989844759305318,0.8989257615241526,0.9260480899477254
50,0.15002179245154063,0.8991168888076746,0.9277215764243855
51,0.1495843082666397,0.8992000803849866,0.9278940190404223
52,0.14907051225503284,0.8972396627578506,0.9280037086845723
53,0.14959149261315663,0.897197326553609,0.9253622945308915
54,0.1515552500883738,0.8973676560372611,0.928226910729898
55,0.1502344528834025,0.8979424746243969,0.926580783526666
56,0.1488430788119634,0.9010306282139898,0.9302505489449909
57,0.15129907528559366,0.9002321924130041,0.9284969827943657
58,0.1499956061442693,0.8999068598807088,0.9286129481295379
59,0.14971675376097363,0.8990199373773673,0.9295664700287097
60,0.14988182584444681,0.8962842313727948,0.9253260489412568
61,0.15061488151550292,0.8990024577846533,0.9288163888193917
62,0.15044674078623455,0.8994439034167603,0.9281597420589464
63,0.15029514928658802,0.8974775152295664,0.9275947931223868
64,0.15046177407105762,0.9015277606785772,0.930769159102178
65,0.14859535694122314,0.8987225849125434,0.9278507491338746
66,0.14897448023160298,0.900304707129589,0.9294596000073221
67,0.1489521970351537,0.898555047152017,0.9291065879428415
68,0.14951086541016897,0.8970703286727988,0.9266647218687136
69,0.15010490914185842,0.9003730727270055,0.9298638951535225
70,0.15027145544687906,0.8986177534661929,0.9280085419706114
71,0.14926410019397734,0.8983727454580855,0.9268629189967401
72,0.15027440687020618,0.8950246722474133,0.9252264954555108
73,0.14858473340670267,0.8975990299233928,0.9264686420294336
74,0.15042504568894705,0.9017745879815726,0.9297584951404636
75,0.1501960982879003,0.89835989323736,0.9302157878684937
76,0.14997303783893584,0.9042117492796028,0.932060188582318
77,0.14943702916304272,0.8969372462847414,0.9263261702272263
78,0.14799558917681377,0.8997639417955445,0.9279794958822877
79,0.1496302137772242,0.901672253700602,0.931374323340516
80,0.14985635181268056,0.8996743799206667,0.9284544449633532
81,0.15167305767536163,0.8939597045679714,0.9232530106126844
82,0.14982914924621582,0.9011039360943749,0.9310509451077241
83,0.15040620267391205,0.8976722176734957,0.9286019202504693
84,0.1507829616467158,0.8979746976743693,0.9270400368634096
85,0.15195319354534148,0.8975885792010424,0.9263671336111007
86,0.15089816153049468,0.9018606120990363,0.9298549375451635
87,0.1489895741144816,0.9019283102520057,0.930525980793526
88,0.1501389314730962,0.9025405304909194,0.9307286668167563
89,0.14979479908943177,0.8980048330112236,0.9266295404944509
90,0.15167576869328817,0.8995382831657215,0.9277269573420391
91,0.15017559230327607,0.8998559853146523,0.929306161783014
92,0.15015049477418263,0.8976694330183207,0.9256143782421363
93,0.1489942322174708,0.9023238974892234,0.9300307732121176
94,0.148393215239048,0.9016186949174192,0.9301757343988828
95,0.14887418548266093,0.8986489388037298,0.9289667376196711
96,0.149686399102211,0.9006738442698295,0.9297910995284373
97,0.15087515115737915,0.8959873824072222,0.9261101664046091
98,0.1490222136179606,0.9010534735105359,0.9295890128478689
99,0.15109529594580332,0.9010768413158947,0.9308771258240254
