,loss,f1-score,f1_patch
0,0.4290966729323069,0.5675634259739354,0.6201075573305946
1,0.25562926530838015,0.7057766321300059,0.7535856060280032
2,0.20705151955286663,0.7300096409590551,0.7768418159434333
3,0.17345528801282248,0.7511689477158536,0.797851412566551
4,0.15820764303207396,0.7615108802738431,0.8076822454605611
5,0.1652127464612325,0.7545397283434021,0.8028798195195073
6,0.14654428164164227,0.7712971438448782,0.8160069294098853
7,0.1342091719309489,0.7801571249932813,0.825798080129737
8,0.13591228326161703,0.7842624786027055,0.8279510255165171
9,0.1279524226983388,0.7909705453282369,0.8343450215256918
10,0.12342283924420674,0.7973108255984495,0.8389757223687347
11,0.11670638124148051,0.8008445192380456,0.8441916406275415
12,0.11444156567255656,0.8005210048332513,0.8446848229409029
13,0.10986225803693135,0.8081073355332223,0.8530284810392711
14,0.1073462466398875,0.8105253352371089,0.8548249606961958
15,0.10356823801994323,0.8150642845928282,0.8573450802907107
16,0.10500464638074239,0.8089900605110618,0.8535573064786572
17,0.10432857473691305,0.8115000674381654,0.856080225673179
18,0.10067142844200135,0.8145887517317257,0.8576151310170677
19,0.09777871966361999,0.8215659762356193,0.8632590232826896
20,0.09529618620872497,0.8247525466994052,0.8672726870696627
21,0.09159503181775411,0.8264101840793027,0.8687983396160022
22,0.09575476447741191,0.8229431985166121,0.8664495859907541
23,0.09236756761868795,0.823477211618671,0.8678048891240517
24,0.09015877445538839,0.8268535831865648,0.8684882561495697
25,0.0884273628393809,0.8288929295526483,0.8702961764274374
26,0.08587474425633748,0.8308287261266448,0.8749788665012118
27,0.08316813707351685,0.8360630052083471,0.8802130792536625
28,0.08029025991757711,0.8381251017241595,0.8794435504371592
29,0.08014496564865112,0.8361152147099266,0.8788896444743534
30,0.07911221186319987,0.837989294606725,0.8811370000652821
31,0.0785559336344401,0.8410861517709434,0.8845450859257884
32,0.11074660817782084,0.8069030467728275,0.8509939920983188
33,0.11178356607755026,0.80706103299006,0.8513232386516777
34,0.09758433500925699,0.8211312457834083,0.8639336260353513
35,0.08392218351364136,0.839118566673977,0.880594188785155
36,0.08025913039843241,0.8387509499499299,0.8796567368210388
37,0.07857277393341064,0.8417777506602847,0.8835422434739632
38,0.07787314454714457,0.8407119922306253,0.8828713719995119
39,0.07629554073015848,0.8412422227191613,0.8836562545771127
40,0.07528528769810995,0.8402927457135398,0.8831007646406689
41,0.07350563009579976,0.8438316086013377,0.8859145567538248
42,0.07220393220583597,0.8483386573363796,0.8898849187903245
43,0.07184896071751913,0.8488914225489845,0.8893181211623903
44,0.07202671964963277,0.8427847688004628,0.8850916794339908
45,0.0706303596496582,0.8452220162279594,0.8848488722497071
46,0.07001956502596537,0.8450703731072371,0.8870356295756853
47,0.0687908132870992,0.8466695765132228,0.8871419207533234
48,0.06790731350580852,0.8506717270481695,0.8910259991524124
49,0.06838988065719605,0.8561939555669673,0.8962024024609783
50,0.06747291485468547,0.8532870809457955,0.894582837504996
51,0.0677725613117218,0.8541502374563262,0.8956053658781121
52,0.06744580666224162,0.8546117220993399,0.8967630938335044
53,0.06803115407625834,0.8500051461484396,0.8922107050376767
54,0.06743881106376648,0.8539717337233153,0.8940536589988957
55,0.06744784315427145,0.8528504755984253,0.894184680593755
56,0.06751368641853332,0.850998264440961,0.8940992729038761
57,0.06704230308532715,0.8551292029816977,0.8949883515212371
58,0.06758083701133728,0.8509437393665896,0.8917602569211964
59,0.06748658617337545,0.8519600357593884,0.8930349579285324
60,0.06720797816912333,0.8523061140976964,0.8933527223470802
61,0.0668129583199819,0.852536686046501,0.893490007687102
62,0.06732688148816426,0.8509484605687346,0.891806380069577
63,0.06696104407310485,0.8498179727876813,0.8898104174206023
64,0.06798689762751262,0.8518256301677714,0.8930119588031269
65,0.06807270447413126,0.8485595198876326,0.8911331336772378
66,0.06735966205596924,0.8520716050954431,0.8931894406446353
67,0.06691463589668274,0.8498545015627392,0.8916099269833445
68,0.0674571692943573,0.850727381798711,0.8915439560004579
69,0.06709592938423156,0.8516103277612188,0.8942753158761322
70,0.0667630116144816,0.8521230594825798,0.8932478824182435
71,0.06719941695531209,0.8496328788751694,0.891125386990634
72,0.06738489866256714,0.8460945893375205,0.8867731837200858
73,0.06821090380350749,0.851887098639261,0.8933664155499763
74,0.06709182858467103,0.8529038693879073,0.8951056690354968
75,0.0667128602663676,0.853797749157952,0.8959872707474585
76,0.0678732951482137,0.852305804882737,0.8942553394642604
77,0.06730931599934896,0.8508459906100815,0.8924765783778853
78,0.06716543833414713,0.8556512368506118,0.8954129792416431
79,0.06709354122479756,0.8506727812989593,0.8938361755103036
80,0.06617200175921122,0.8556039512968094,0.8959208266772225
81,0.06687068541844686,0.849078111036479,0.8888630197498721
82,0.06732837756474813,0.8541351791648413,0.8964792487862773
83,0.06693130135536193,0.8485097180848589,0.8917076307000076
84,0.06786817908287049,0.8455436899843652,0.8878982693989815
85,0.06734509865442911,0.8536041858340312,0.8943447334798412
86,0.06753085652987162,0.8506551872964909,0.8923152372719234
87,0.06790544788042704,0.8510051456450273,0.8924125051144992
88,0.06767263015111287,0.8505659772918265,0.8935114195928227
89,0.06743477384249369,0.8529797981629557,0.8947762067052144
90,0.06762654383977254,0.8478830247364635,0.8911082249732548
91,0.06727012793223063,0.8505310916819024,0.8926747578853161
92,0.06653334895769755,0.8528128306074593,0.8937084330597881
93,0.06704311768213908,0.8512753642840748,0.8928090494088695
94,0.06747605999310811,0.8526679298932243,0.8950633326813329
95,0.06670384407043457,0.848739337616075,0.8908093244596721
96,0.06765294671058655,0.8530031896610856,0.8946980295721868
97,0.06732328534126282,0.8511267296646848,0.8934100443021062
98,0.06781753698984781,0.846395016301709,0.8875983505628663
99,0.06706332564353942,0.8524009766093689,0.894576114216001
