,loss,f1-score,f1_patch
0,0.4119979788859685,0.48892034518692945,0.5616366291773097
1,0.2671665966510773,0.5643849472096687,0.6357476809843674
2,0.22909430265426636,0.5868548305514231,0.6579685154315332
3,0.19128315448760985,0.611542386170888,0.6845325826649789
4,0.18209745287895202,0.6226251823796983,0.6960706818658001
5,0.1832738310098648,0.6134568743842622,0.6887792211349902
6,0.17922110160191854,0.6201110780863289,0.6942877465510602
7,0.1700469175974528,0.6278717913855094,0.7021563549041361
8,0.15077050824960073,0.6435263924493857,0.7175764647362279
9,0.14791047771771748,0.6448857098124675,0.7183043702681278
10,0.1420277973016103,0.6478227754028363,0.7223608653564273
11,0.14213241438070934,0.6511786721153198,0.7250392661524321
12,0.13994533220926922,0.6454763470548965,0.720579152931224
13,0.13443564971288044,0.6580116195937665,0.7327887349337053
14,0.13447173436482748,0.6567010295102936,0.7316474986223507
15,0.1345575640598933,0.6551788615619832,0.7298044879183933
16,0.13315679132938385,0.6526673295816087,0.7278384207563203
17,0.12569102346897126,0.6647310450957683,0.7387472809625176
18,0.12200386822223663,0.6673898067467349,0.7417719028998613
19,0.1205407053232193,0.6644549849196755,0.7419541273979147
20,0.11048568487167358,0.6750110032552422,0.75001542425359
21,0.10809967815876007,0.6766063288332381,0.7526602241173247
22,0.10577324330806732,0.6740163969342671,0.7501809914827664
23,0.1040523886680603,0.6819220072298698,0.7568765616916503
24,0.10302570064862569,0.6782753780261813,0.7563889478645395
25,0.10114550292491913,0.6822170213198547,0.7591420532951596
26,0.10209448536237081,0.6825774530818852,0.7579875336421193
27,0.10093363225460053,0.6900771245001293,0.765334174919974
28,0.09894594748814901,0.6856506406492393,0.7635571587901472
29,0.10020013054211935,0.6851805320225945,0.7608599863592463
30,0.0995826671520869,0.6841512168031186,0.7594865287025049
31,0.09756568670272828,0.6905347479046599,0.7660737646092675
32,0.09626740614573161,0.6918885389265353,0.7709066440353425
33,0.09698201318581899,0.6887835860146414,0.7680786749684678
34,0.09493860105673473,0.6893248702970991,0.7681850952302135
35,0.09529297947883605,0.6923410765150287,0.7685584632330195
36,0.09699853857358297,0.6868244872311763,0.7641552650724249
37,0.09392642676830291,0.693333498822849,0.7720037554763886
38,0.09326938986778259,0.6879592508061182,0.7665188028057853
39,0.0939083476861318,0.6847215365533136,0.7639946771122805
40,0.0924991230169932,0.6911122135558592,0.7675877475581617
41,0.0925471325715383,0.6886659799220045,0.7655025289196887
42,0.09093421598275503,0.6872689636949907,0.7674961872447081
43,0.09292417168617248,0.6926565755029805,0.7713372238926972
44,0.09056073327859243,0.6860391270223636,0.7629801696221811
45,0.09027738869190216,0.6918971184859682,0.770163739805012
46,0.091163370013237,0.6845813288491236,0.7610896097656455
47,0.08856760958830516,0.6936932039174811,0.7705628023083644
48,0.08808752000331879,0.692369977835824,0.7693569040536496
49,0.0886589487393697,0.7001532129587065,0.7793751365607876
